Time,Soil(%),Temp(C),Humidity(%),Motor,Rain,PIR
0:24:00,38,32.1,82,Off,No,Found
0:24:01,38,32.1,82,Off,No,Found
0:24:02,38,32.1,82.1,Off,No,Found
0:24:03,39,32.1,82,Off,No,Found
0:24:04,38,32.1,82.1,Off,No,Found
0:24:05,38,32.1,82,Off,No,Found
0:24:06,39,32.1,82,Off,No,Found
0:24:07,38,32.1,82,Off,No,Found
0:24:08,38,32.1,82,Off,No,Found
0:24:09,38,32.1,82,Off,No,Found
0:24:10,38,32.1,81.9,Off,No,Found
0:24:11,38,32.1,82.1,Off,No,Found
0:24:12,38,32.1,81.9,Off,No,Found
0:24:13,38,32.1,81.9,Off,No,Found
0:24:14,38,32.2,81.7,Off,No,Found
0:24:15,38,32.2,82,Off,No,Found
0:24:16,38,32.2,81.9,Off,No,Found
0:24:17,38,32.2,81.9,Off,No,Found
0:24:18,38,32.2,81.8,Off,No,Found
0:24:19,38,32.2,81.7,Off,No,Found
0:24:20,38,32.2,81.7,Off,No,Found
0:24:21,38,32.2,81.7,Off,No,Found
0:24:22,38,32.2,81.4,Off,No,Found
0:24:23,38,32.2,81.6,Off,No,Found
0:24:24,38,32.2,81.8,Off,No,Found
0:24:25,38,32.2,81.7,Off,No,Found
0:24:26,38,32.2,81.5,Off,No,Found
0:24:27,38,32.2,81.5,Off,No,Found
0:24:28,38,32.2,81.5,Off,No,Found
0:24:29,38,32.2,81.6,Off,No,Found
0:24:30,38,32.2,81.6,Off,No,Found
0:24:31,38,32.2,81.4,Off,No,Found
0:24:32,38,32.2,81.9,Off,No,Found
0:24:33,38,32.2,81.7,Off,No,Found
0:24:34,38,32.2,81.4,Off,No,Found
0:24:35,38,32.2,81.3,Off,No,Found
0:24:36,39,32.2,81.2,Off,No,Found
0:24:37,38,32.2,81.2,Off,No,Found
0:24:38,38,32.3,81.1,Off,No,Found
0:24:39,38,32.2,81.1,Off,No,Found
0:24:40,38,32.3,81.3,Off,No,Found
0:24:41,38,32.3,81.2,Off,No,Found
0:24:42,38,32.2,81.3,Off,No,Found
0:24:43,38,32.3,81.3,Off,No,Found
0:24:44,38,32.3,80.8,Off,No,Found
0:24:45,38,32.3,81.1,Off,No,Found
0:24:46,38,32.3,81.2,Off,No,Found
0:24:47,38,32.3,81.3,Off,No,Found
0:24:48,38,32.3,81.4,Off,No,Found
0:24:49,38,32.3,81.1,Off,No,Found
0:24:50,38,32.3,81.2,Off,No,Found
0:24:51,38,32.3,80.8,Off,No,Found
0:24:52,38,32.3,80.8,Off,No,Found
0:24:53,38,32.3,80.8,Off,No,Found
0:24:54,38,32.3,80.9,Off,No,Found
0:24:55,38,32.3,80.8,Off,No,Found
0:24:56,38,32.3,80.6,Off,No,Found
0:24:57,38,32.3,80.8,Off,No,Found
0:24:58,38,32.3,80.8,Off,No,Found
0:24:59,38,32.3,80.8,Off,No,Found
0:25:00,38,32.3,80.9,Off,No,Found
0:25:01,38,32.3,80.7,Off,No,Found
0:25:02,38,32.3,80.8,Off,No,Found
0:25:03,38,32.3,80.7,Off,No,Found
0:25:04,38,32.3,80.6,Off,No,Found
0:25:05,38,32.3,80.6,Off,No,Found
0:25:06,38,32.3,80.7,Off,No,Found
0:25:07,38,32.3,80.6,Off,No,Found
0:25:08,38,32.4,80.8,Off,No,Found
0:25:09,38,32.3,80.7,Off,No,Found
0:25:10,38,32.4,80.7,Off,No,Found
0:25:11,38,32.3,80.8,Off,No,Found
0:25:12,38,32.3,80.8,Off,No,Found
0:25:13,38,32.3,80.8,Off,No,Found
0:25:14,38,32.3,80.8,Off,No,Found
0:25:15,39,32.3,80.9,Off,No,Found
0:25:16,38,32.3,80.8,Off,No,Found
0:25:17,39,32.3,80.9,Off,No,Found
0:25:18,38,32.3,80.8,Off,No,Found
0:25:19,38,32.3,80.8,Off,No,Found
0:25:20,38,32.4,80.7,Off,No,Found
0:25:21,38,32.4,80.8,Off,No,Found
0:25:22,38,32.4,81,Off,No,Found
0:25:23,38,32.4,80.9,Off,No,Found
0:25:24,38,32.4,80.9,Off,No,Found
0:25:25,38,32.4,80.9,Off,No,Found
0:25:26,38,32.4,80.8,Off,No,Found
0:25:27,39,32.4,80.9,Off,No,Found
0:25:28,38,32.4,80.8,Off,No,Found
0:25:29,38,32.4,80.9,Off,No,Found
0:25:30,39,32.4,81.2,Off,No,Found
0:25:31,38,32.3,81.1,Off,No,Found
0:25:32,38,32.4,80.8,Off,No,Found
0:25:33,38,32.4,80.9,Off,No,Found
0:25:34,38,32.4,80.7,Off,No,Found
0:25:35,38,32.4,80.9,Off,No,Found
0:25:36,38,32.4,80.8,Off,No,Found
0:25:37,38,32.4,81,Off,No,Found
0:25:38,38,32.4,80.9,Off,No,Found
0:25:39,38,32.4,80.9,Off,No,Found
0:25:40,38,32.4,80.7,Off,No,Found
0:25:41,38,32.4,80.5,Off,No,Found
0:25:42,38,32.4,80.5,Off,No,Found
0:25:43,38,32.4,80.6,Off,No,Found
0:25:44,38,32.4,80.7,Off,No,Found
0:25:45,38,32.5,80.9,Off,No,Found
0:25:46,38,32.5,80.5,Off,No,Found
0:25:47,38,32.4,80.6,Off,No,Found
0:25:48,38,32.5,80.4,Off,No,Found
0:25:49,38,32.5,80.6,Off,No,Found
0:25:50,38,32.5,80.4,Off,No,Found
0:25:51,38,32.5,80.7,Off,No,Found
0:25:52,38,32.5,80.4,Off,No,Found
0:25:53,38,32.5,80.4,Off,No,Found
0:25:54,38,32.5,80.5,Off,No,Found
0:25:55,38,32.5,80.5,Off,No,Found
0:25:56,38,32.5,80.4,Off,No,Found
0:25:57,38,32.5,80.4,Off,No,Found
0:25:58,38,32.5,80.5,Off,No,Found
0:25:59,38,32.5,80.6,Off,No,Found
0:26:00,38,32.5,80.5,Off,No,Found
0:26:01,38,32.5,80.5,Off,No,Found
0:26:02,38,32.5,80.5,Off,No,Found
0:26:03,38,32.5,80.3,Off,No,Found
0:26:04,38,32.5,80.1,Off,No,Found
0:26:05,38,32.5,80,Off,No,Found
0:26:06,38,32.6,80.1,Off,No,Found
0:26:07,38,32.6,79.9,Off,No,Found
0:26:08,38,32.6,80.1,Off,No,Found
0:26:09,38,32.6,80.1,Off,No,Found
0:26:10,38,32.6,80,Off,No,Found
0:26:11,38,32.6,80.1,Off,No,Found
0:26:12,38,32.6,80.1,Off,No,Found
0:26:13,38,32.6,80.3,Off,No,Found
0:26:14,38,32.6,80.2,Off,No,Found
0:26:15,38,32.6,80.3,Off,No,Found
0:26:16,38,32.6,79.9,Off,No,Found
0:26:17,38,32.7,80.2,Off,No,Found
0:26:18,38,32.7,79.9,Off,No,Found
0:26:19,38,32.7,80.1,Off,No,Found
0:26:20,38,32.7,79.8,Off,No,Found
0:26:21,38,32.7,79.7,Off,No,Found
0:26:22,38,32.7,79.7,Off,No,Found
0:26:23,38,32.7,79.5,Off,No,Found
0:26:24,38,32.7,79.3,Off,No,Found
0:26:25,38,32.7,79.3,Off,No,Found
0:26:26,38,32.8,79.1,Off,No,Found
0:26:27,38,32.7,79,Off,No,Found
0:26:28,38,32.7,79.1,Off,No,Found
0:26:29,38,32.8,79.1,Off,No,Found
0:26:30,38,32.7,79,Off,No,Found
0:26:31,38,32.7,79.2,Off,No,Found
0:26:32,38,32.7,79.1,Off,No,Found
0:26:33,38,32.7,79.1,Off,No,Found
0:26:34,38,32.7,79.3,Off,No,Found
0:26:35,38,32.6,79.5,Off,No,Found
0:26:36,38,32.6,79.4,Off,No,Found
0:26:37,38,32.6,79.5,Off,No,Found
0:26:38,38,32.6,79.5,Off,No,Found
0:26:39,38,32.5,79.6,Off,No,Found
0:26:40,38,32.5,79.8,Off,No,Found
0:26:41,38,32.5,79.8,Off,No,Found
0:26:42,38,32.5,79.9,Off,No,Found
0:26:43,38,32.5,80.1,Off,No,Found
0:26:44,38,32.5,80.1,Off,No,Found
0:26:45,38,32.5,80,Off,No,Found
0:26:46,38,32.4,80.1,Off,No,Found
0:26:47,38,32.4,80.2,Off,No,Found
0:26:48,38,32.4,80.2,Off,No,Found
0:26:49,38,32.4,80.5,Off,No,Found
0:26:50,38,32.4,80.6,Off,No,Found
0:26:51,38,32.3,80.6,Off,No,Found
0:26:52,38,32.3,80.8,Off,No,Found
0:26:53,38,32.3,80.9,Off,No,Found
0:26:54,38,32.3,81,Off,No,Found
0:26:55,38,32.3,81,Off,No,Found
0:26:56,38,32.3,80.9,Off,No,Found
0:26:57,38,32.3,81.1,Off,No,Found
0:26:58,38,32.2,81.2,Off,No,Found
0:26:59,38,32.3,81.2,Off,No,Found
0:27:00,38,32.2,81.4,Off,No,Found
0:27:01,38,32.2,81.5,Off,No,Found
0:27:02,38,32.3,81.4,Off,No,Found
0:27:03,38,32.2,81.3,Off,No,Found
0:27:04,38,32.2,81.3,Off,No,Found
0:27:05,38,32.2,81.1,Off,No,Found
0:27:06,38,32.2,81.3,Off,No,Found
0:27:07,38,32.2,81.2,Off,No,Found
0:27:08,38,32.2,80.8,Off,No,Found
0:27:09,38,32.2,80.9,Off,No,Found
0:27:10,38,32.3,81,Off,No,Found
0:27:11,38,32.2,81.1,Off,No,Found
0:27:12,38,32.2,81.4,Off,No,Found
0:27:13,38,32.2,81.4,Off,No,Found
0:27:14,38,32.2,81.4,Off,No,Found
0:27:15,38,32.3,81.4,Off,No,Found
0:27:16,38,32.2,81.3,Off,No,Found
0:27:17,38,32.2,81.4,Off,No,Found
0:27:18,38,32.2,81.5,Off,No,Found
0:27:19,38,32.2,81.2,Off,No,Found
0:27:20,38,32.3,81.5,Off,No,Found
0:27:21,38,32.2,81.5,Off,No,Found
0:27:22,38,32.2,81.4,Off,No,Found
0:27:23,38,32.2,81.2,Off,No,Found
0:27:24,38,32.2,81.5,Off,No,Found
0:27:25,38,32.2,81.5,Off,No,Found
0:27:26,38,32.2,81.3,Off,No,Found
0:27:27,38,32.2,81.3,Off,No,Found
0:27:28,38,32.1,81.5,Off,No,Found
0:27:29,38,32.1,81.3,Off,No,Found
0:27:30,38,32.1,81.4,Off,No,Found
0:27:31,38,32.1,81.6,Off,No,Found
0:27:32,38,32.1,81.4,Off,No,Found
0:27:33,38,32.1,81.4,Off,No,Found
0:27:34,38,32.1,81.2,Off,No,Found
0:27:35,38,32.1,81.3,Off,No,Found
0:27:36,38,32.1,81.4,Off,No,Found
0:27:37,38,32.1,81.6,Off,No,Found
0:27:38,38,32,81.8,Off,No,Found
0:27:39,38,32,81.8,Off,No,Found
0:27:40,38,32,81.7,Off,No,Found
0:27:41,38,32,81.6,Off,No,Found
0:27:42,38,32,81.9,Off,No,Found
0:27:43,38,31.9,81.5,Off,No,Found
0:27:44,38,31.9,81.8,Off,No,Found
0:27:45,38,31.9,81.9,Off,No,Found
0:27:46,38,31.9,82.1,Off,No,Found
0:27:47,38,31.8,82.1,Off,No,Found
0:27:48,38,31.8,82.4,Off,No,Found
0:27:49,38,31.8,82.5,Off,No,Found
0:27:50,38,31.8,82.4,Off,No,Found
0:27:51,38,31.8,82.6,Off,No,Found
0:27:52,38,31.8,82.7,Off,No,Found
0:27:53,38,31.8,82.6,Off,No,Found
0:27:54,38,31.8,82.7,Off,No,Found
0:27:55,38,31.8,82.5,Off,No,Found
0:27:56,38,31.8,82.6,Off,No,Found
0:27:57,38,31.8,82.6,Off,No,Found
0:27:58,38,31.8,82.8,Off,No,Found
0:27:59,38,31.8,82.9,Off,No,Found
0:28:00,38,31.8,82.7,Off,No,Found
0:28:01,38,31.8,82.6,Off,No,Found
0:28:02,38,31.8,82.6,Off,No,Found
0:28:03,38,31.8,82.6,Off,No,Found
0:28:04,38,31.8,82.6,Off,No,Found
0:28:05,38,31.8,82.6,Off,No,Found
0:28:06,38,31.8,82.6,Off,No,Found
0:28:07,38,31.8,82.7,Off,No,Found
0:28:08,38,31.7,82.8,Off,No,Found
0:28:09,38,31.7,82.8,Off,No,Found
0:28:10,38,31.7,82.7,Off,No,Found
0:28:11,38,31.7,82.7,Off,No,Found
0:28:12,38,31.7,82.8,Off,No,Found
0:28:13,38,31.7,82.8,Off,No,Found
0:28:14,38,31.7,82.9,Off,No,Found
0:28:15,38,31.7,82.9,Off,No,Found
0:28:16,38,31.7,83,Off,No,Found
0:28:17,38,31.6,83,Off,No,Found
0:28:18,38,31.6,83.1,Off,No,Found
0:28:19,38,31.6,83,Off,No,Found
0:28:20,38,31.6,83.1,Off,No,Found
0:28:21,38,31.6,83.2,Off,No,Found
0:28:22,38,31.6,83.1,Off,No,Found
0:28:23,38,31.6,83.3,Off,No,Found
0:28:24,38,31.5,83.3,Off,No,Found
0:28:25,38,31.6,83.5,Off,No,Found
0:28:26,38,31.6,83.3,Off,No,Found
0:28:27,38,31.6,83.4,Off,No,Found
0:28:28,38,31.6,83.3,Off,No,Found
0:28:29,38,31.6,83.5,Off,No,Found
0:28:30,38,31.5,83.5,Off,No,Found
0:28:31,38,31.6,83.4,Off,No,Found
0:28:32,38,31.5,83.3,Off,No,Found
0:28:33,38,31.5,83.5,Off,No,Found
0:28:34,38,31.5,83.4,Off,No,Found
0:28:35,38,31.5,83.6,Off,No,Found
0:28:36,38,31.5,83.5,Off,No,Found
0:28:37,38,31.5,83.3,Off,No,Found
0:28:38,38,31.5,83.4,Off,No,Found
0:28:39,38,31.5,83.5,Off,No,Found
0:28:40,38,31.5,83.7,Off,No,Found
0:28:41,38,31.5,83.8,Off,No,Found
0:28:42,38,31.5,83.7,Off,No,Found
0:28:43,38,31.5,84,Off,No,Found
0:28:44,38,31.5,84,Off,No,Found
0:28:45,38,31.5,84,Off,No,Found
0:28:46,38,31.5,84,Off,No,Found
0:28:47,38,31.5,84,Off,No,Found
0:28:48,38,31.5,84.1,Off,No,Found
0:28:49,38,31.4,84.3,Off,No,Found
0:28:50,38,31.5,84.2,Off,No,Found
0:28:51,38,31.4,84.2,Off,No,Found
0:28:52,38,31.4,84.2,Off,No,Found
0:28:53,38,31.5,84.2,Off,No,Found
0:28:54,38,31.4,84.2,Off,No,Found
0:28:55,38,31.4,84.4,Off,No,Found
0:28:56,38,31.4,84.2,Off,No,Found
0:28:57,38,31.4,83.9,Off,No,Found
0:28:58,38,31.4,83.9,Off,No,Found
0:28:59,38,31.4,83.8,Off,No,Found
0:29:00,38,31.4,84.2,Off,No,Found
0:29:01,38,31.4,84.2,Off,No,Found
0:29:02,38,31.4,84.1,Off,No,Found
0:29:03,38,31.4,84,Off,No,Found
0:29:04,38,31.4,84.2,Off,No,Found
0:29:05,38,31.3,84.2,Off,No,Found
0:29:06,38,31.3,84.2,Off,No,Found
0:29:07,38,31.3,84.1,Off,No,Found
0:29:08,38,31.4,84.2,Off,No,Found
0:29:09,38,31.4,84.2,Off,No,Found
0:29:10,38,31.3,84.2,Off,No,Found
0:29:11,38,31.3,84.3,Off,No,Found
0:29:12,38,31.3,84.3,Off,No,Found
0:29:13,38,31.3,84.2,Off,No,Found
0:29:14,38,31.3,84.3,Off,No,Found
0:29:15,38,31.3,84.3,Off,No,Found
0:29:16,38,31.3,84.5,Off,No,Found
0:29:17,38,31.3,84.1,Off,No,Found
0:29:18,38,31.3,84.3,Off,No,Found
0:29:19,38,31.3,84.4,Off,No,Found
0:29:20,38,31.3,84.4,Off,No,Found
0:29:21,38,31.3,84.5,Off,No,Found
0:29:22,38,31.2,84.5,Off,No,Found
0:29:23,38,31.2,84.6,Off,No,Found
0:29:24,38,31.3,84.4,Off,No,Found
0:29:25,38,31.2,84.5,Off,No,Found
0:29:26,38,31.2,84.6,Off,No,Found
0:29:27,38,31.2,84.7,Off,No,Found
0:29:28,38,31.2,84.6,Off,No,Found
0:29:29,38,31.2,84.8,Off,No,Found
0:29:30,38,31.2,84.6,Off,No,Found
0:29:31,38,31.2,84.7,Off,No,Found
0:29:32,38,31.2,84.7,Off,No,Found
0:29:33,38,31.2,84.7,Off,No,Found
0:29:34,38,31.2,84.6,Off,No,Found
0:29:35,38,31.2,84.2,Off,No,Found
0:29:36,38,31.2,84.5,Off,No,Found
0:29:37,38,31.2,84.5,Off,No,Found
0:29:38,38,31.2,84.5,Off,No,Found
0:29:39,38,31.2,84.8,Off,No,Found
0:29:40,38,31.2,84.8,Off,No,Found
0:29:41,38,31.1,84.9,Off,No,Found
0:29:42,38,31.1,84.9,Off,No,Found
0:29:43,38,31.1,85,Off,No,Found
0:29:44,38,31.1,85,Off,No,Found
0:29:45,38,31.1,84.9,Off,No,Found
0:29:46,38,31.1,84.9,Off,No,Found
0:29:47,38,31.1,85.1,Off,No,Found
0:29:48,38,31.1,84.9,Off,No,Found
0:29:49,38,31.1,85,Off,No,Found
0:29:50,38,31.1,84.9,Off,No,Found
0:29:51,38,31.1,85,Off,No,Found
0:29:52,38,31.1,85.2,Off,No,Found
0:29:53,38,31.1,84.8,Off,No,Found
0:29:54,38,31.1,85,Off,No,Found
0:29:55,38,31.1,85,Off,No,Found
0:29:56,38,31.1,85,Off,No,Found
0:29:57,38,31,84.9,Off,No,Found
0:29:58,38,31,85,Off,No,Found
0:29:59,38,31,84.9,Off,No,Found
0:30:00,38,31,85,Off,No,Found
0:30:01,38,31,85.1,Off,No,Found
0:30:02,38,31,85.2,Off,No,Found
0:30:03,38,31,85.2,Off,No,Found
0:30:04,38,31,85.3,Off,No,Found
0:30:05,38,31,85.3,Off,No,Found
0:30:06,38,31,85.3,Off,No,Found
0:30:07,38,31,85.5,Off,No,Found
0:30:08,38,31,85.4,Off,No,Found
0:30:09,38,31,85.5,Off,No,Found
0:30:10,38,31,85.5,Off,No,Found
0:30:11,38,31,85.5,Off,No,Found
0:30:12,38,31,85.4,Off,No,Found
0:30:13,38,31,85.2,Off,No,Found
0:30:14,38,31,85.2,Off,No,Found
0:30:15,38,31,85.3,Off,No,Found
0:30:16,38,31,85.2,Off,No,Found
0:30:17,38,30.9,85.3,Off,No,Found
0:30:18,37,30.9,85.6,Off,No,Found
0:30:19,38,30.9,85.3,Off,No,Found
0:30:20,38,30.9,85.5,Off,No,Found
0:30:21,37,30.9,85.4,Off,No,Found
0:30:22,38,30.9,85.4,Off,No,Found
0:30:23,38,30.9,85.5,Off,No,Found
0:30:24,38,30.9,85.6,Off,No,Found
0:30:25,38,30.9,85.6,Off,No,Found
0:30:26,38,30.9,85.5,Off,No,Found
0:30:27,37,30.9,85.5,Off,No,Found
0:30:28,38,30.9,85.4,Off,No,Found
0:30:29,37,30.9,85.5,Off,No,Found
0:30:30,38,30.9,85.5,Off,No,Found
0:30:31,38,30.9,85.4,Off,No,Found
0:30:32,38,30.9,85.4,Off,No,Found
0:30:33,38,30.9,85.1,Off,No,Found
0:30:34,38,30.9,85.3,Off,No,Found
0:30:35,38,30.9,85.1,Off,No,Found
0:30:36,38,30.9,85.1,Off,No,Found
0:30:37,38,31,85.1,Off,No,Found
0:30:38,38,31,85.3,Off,No,Found
0:30:39,38,30.9,85.2,Off,No,Found
0:30:40,37,30.9,85.4,Off,No,Found
0:30:41,37,30.9,85.6,Off,No,Found
0:30:42,38,30.9,85.3,Off,No,Found
0:30:43,37,30.9,85.4,Off,No,Found
0:30:44,37,30.9,85.5,Off,No,Found
0:30:45,37,30.9,85.4,Off,No,Found
0:30:46,38,30.9,85.4,Off,No,Found
0:30:47,38,30.9,85.4,Off,No,Found
0:30:48,38,30.9,85.7,Off,No,Found
0:30:49,38,30.9,85.7,Off,No,Found
0:30:50,38,30.9,85.8,Off,No,Found
0:30:51,38,30.9,85.9,Off,No,Found
0:30:52,38,30.9,86,Off,No,Found
0:30:53,38,30.9,85.7,Off,No,Found
0:30:54,37,30.9,85.7,Off,No,Found
0:30:55,37,30.9,85.8,Off,No,Found
0:30:56,37,30.8,86,Off,No,Found
0:30:57,38,30.8,86.2,Off,No,Found
0:30:58,38,30.8,85.8,Off,No,Found
0:30:59,37,30.8,86,Off,No,Found
0:31:00,37,30.8,86.1,Off,No,Found
0:31:01,38,30.8,86.2,Off,No,Found
0:31:02,38,30.8,86.2,Off,No,Found
0:31:03,37,30.8,86.2,Off,No,Found
0:31:04,38,30.8,86.1,Off,No,Found
0:31:05,38,30.8,86,Off,No,Found
0:31:06,38,30.8,85.8,Off,No,Found
0:31:07,37,30.8,85.7,Off,No,Found
0:31:08,37,30.8,85.9,Off,No,Found
0:31:09,37,30.8,86.1,Off,No,Found
0:31:10,37,30.8,86,Off,No,Found
0:31:11,37,30.8,85.9,Off,No,Found
0:31:12,37,30.8,86,Off,No,Found
0:31:13,37,30.8,86.1,Off,No,Found
0:31:14,37,30.8,86.2,Off,No,Found
0:31:15,37,30.8,86.1,Off,No,Found
0:31:16,37,30.8,86.2,Off,No,Found
0:31:17,37,30.8,86.2,Off,No,Found
0:31:18,37,30.8,86.5,Off,No,Found
0:31:19,37,30.8,86.6,Off,No,Found
0:31:20,37,30.8,86.2,Off,No,Found
0:31:21,37,30.7,86.1,Off,No,Found
0:31:22,37,30.7,86.1,Off,No,Found
0:31:23,37,30.7,86.3,Off,No,Found
0:31:24,37,30.7,86.2,Off,No,Found
0:31:25,37,30.7,86.3,Off,No,Found
0:31:26,37,30.7,86.2,Off,No,Found
0:31:27,37,30.7,86.4,Off,No,Found
0:31:28,37,30.7,86.4,Off,No,Found
0:31:29,37,30.7,86.5,Off,No,Found
0:31:30,37,30.7,86.4,Off,No,Found
0:31:31,37,30.7,86.3,Off,No,Found
0:31:32,37,30.7,86.2,Off,No,Found
0:31:33,37,30.7,86.2,Off,No,Found
0:31:34,37,30.7,86.2,Off,No,Found
0:31:35,37,30.6,86.4,Off,No,Found
0:31:36,37,30.6,86.6,Off,No,Found
0:31:37,37,30.6,86.6,Off,No,Found
0:31:38,37,30.6,86.7,Off,No,Found
0:31:39,37,30.6,86.8,Off,No,Found
0:31:40,37,30.6,86.9,Off,No,Found
0:31:41,37,30.6,87,Off,No,Found
0:31:42,37,30.6,87.1,Off,No,Found
0:31:43,37,30.6,87.2,Off,No,Found
0:31:44,37,30.6,87.2,Off,No,Found
0:31:45,37,30.6,87.2,Off,No,Found
0:31:46,37,30.6,87.1,Off,No,Found
